"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Andrew L","https://www.tripadvisor.com/Profile/andrewlI4988MS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","Lisbon, Portugal","5","Dec 2022","Exhilarating and a fabulous experience","AMAZING and a MUST do in Hawaii.  Save your money and go, don't even think twice.  You'll see Maui like you've never seen it, and its cool to see up close and personal.  I'd do it again in a heartbeat, I even got to fly the plane.  How cool is that!  The experience you'll never forget.....BOOK It.","","0","","Written December 22, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Diana","https://www.tripadvisor.com/Profile/dianaelozory","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","5","Dec 2022 • Family","Amazing  Airtrip","This was absolutely amazing. Laura changed our flight last minute to give us a better experience and told us fun facts along the way. She sent us photos and made it an amazing experience. Absolutely beautiful and would recommend","Family","0","","Written December 21, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Karin H","https://www.tripadvisor.com/Profile/karinhalvy","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Dec 2022 • Friends","Pure Joy and Wonder","Eric of Maui Plane Rides made everything smooth for our group to have the opportunity to see Mauna Loa erupting.  Booking was a cinch.  You’re in a small plane and Maui is known for its wind, but Eric has a very confident and calming pilot.  He also ensured we had amazing views on our excursion.  I will definitely book with MPR again when I have visitors!!!!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/27/68/f8/cc/maui-plane-rides.jpg","Written December 16, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tristan K","https://www.tripadvisor.com/Profile/TristanKuntze345","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","Dec 2022 • Couples","Awesome Experience!","Had a blast! Eric was great and friendly, we had an awesome time flying over Volcanoes National Park and taking a pit stop in Hilo for lunch. 10/10 would definitely recommend! I’ve done helicopter tours before (not on Hawaii) and this was hands down 100x better. Completely worth the money, you get a private tour and a hands on experience that you wouldn’t otherwise be able to get elsewhere. The plane doesn’t have air conditioning, which was something I was leery on, but when you’re up in the sky there’s a little opening in the window that lets fresh air in that’s nice, cool and comfortable and that’s coming from someone who’s dying without A/C. Don’t think about it, JUST DO IT! ZERO regrets or buyers remorse! Thank you again Eric!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/27/64/01/2c/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/64/01/21/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/64/01/04/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/64/01/02/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/64/00/cc/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/64/00/32/maui-plane-rides.jpg","Written December 15, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jessa P","https://www.tripadvisor.com/Profile/862jessap","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","","5","Dec 2022 • Couples","Great island tour! Highly recommend","Favorite part of the trip was being able to fly the airplane! Views were incredible and history was very interesting to hear!","Couples","0","","Written December 13, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sandeep S","https://www.tripadvisor.com/Profile/B9129OSsandeeps","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","","5","Dec 2022 • Couples","Amazing","Awesome flight! Amazing experience 10/10 would recommend. The views are to die for. And Laura was an exceptional pilot","Couples","0","","Written December 12, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ssankner","https://www.tripadvisor.com/Profile/Ssankner","","Brooklyn, NY","5","","Sunset Perfection in the Sky","Wonderful, once-in-a-lifetime memory from our honeymoon on Maui. Gorgeous sunset, beautiful scenery and a knowledgeable pilot who shared Maui’s secrets.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/4d/97/21/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/4d/97/20/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/27/4d/97/1f/caption.jpg","Written December 11, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kevin M","https://www.tripadvisor.com/Profile/Kevin20221210","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","Dec 2022 • Friends","An unforgettable way to see a new side of the islands","Flying with Eric was an amazing experience. We saw parts of the islands we could never reach by car. We also saw familiar places from new angles. Flying between the peaks of the big island was spectacular!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/49/dc/4b/maui-plane-rides.jpg","Written December 11, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frank C","https://www.tripadvisor.com/Profile/K1759ESfrankc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Dec 2022 • Couples","Would do it again","The views were spectacular and the experience was once in a lifetime. The sunset was lovely and the guys were the best!","Couples","0","","Written December 10, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Morgan P","https://www.tripadvisor.com/Profile/Q7475JTmorganp","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","Dec 2022 • Friends","Best ride ever","This was my first private plane ride ever. We were able to see the volcano and amazing views of Maui & the big island. Laura was an excellent pilot. Highly recommend this when you visit!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/27/47/e3/7b/maui-plane-rides.jpg","Written December 10, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Scott S","https://www.tripadvisor.com/Profile/G9732CSscotts","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","","5","Dec 2022 • Friends","Amazing Volcano Experience","Laura was amazing. We felt incredibly safe the entire time. Getting to see an active volcano up close was an experience that we will never forget.","Friends","0","","Written December 5, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Aegolius","https://www.tripadvisor.com/Profile/neilg401","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","4","Oct 2022","A memorable and private experience","Since posting my original review a few weeks ago, Maui Plane Rides reached out to see if there was anything they could do to improve my 3-star experience. I appreciate the follow-up, +1 star for effort.<br /><br />I'll reiterate my feedback while I have the opportunity <br /><br />To world: The trip was cool. I recommend it. <br /><br />To Maui Air: Sorry that you live & die by the star-based TripAdvisor algorithm, but it's really annoying to be asked to leave a 5 star review, especially to be asked repeatedly and then backed into a corner and observed / assisted with the review process. Not cool.<br /><br />------------<br /><br />Cool and unique experience. A great way to see the islands. Our guide Jeff was a nice guy, a seemingly good pilot, and was cool and relaxed which I appreciate. Not a great guide though. Repeated himself constantly saying the same things over and over and over. He kept telling us how lucky we were to have booked with Maui Air and how important it was that we left a 5 star review. He took a phone call mid flight, was texting throughout, and would immediately talk over you if you asked a question. At the end we were literally cornered and guilted into leaving a 5 star review.","","0","","Written December 5, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Autumn M","https://www.tripadvisor.com/Profile/otterdiver","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Nov 2022","A perfect discovery flight","Our 5 island discovery flight was simply incredible! Three of us flew with Laura, our pilot, and it couldn't have been any better. She is an excellent pilot and I felt very safe in her care. Her attention to detail for the history of the islands and knowledge of the most picturesque spots was greatly appreciated. She created perfect photo ops by maneuvering the plane just at the right time and place. We felt welcomed from the very first interaction where she showed us where to park to the very end when we refreshed with some strawberry sodas and chatted about our flight. The plane was comfortable and it wasn't too warm. I am a local business owner and cannot wait to recommend this once-in-a-lifetime experience to all of my clients.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2d/27/93/our-pilot-laura-and-me.jpg","Written December 4, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Rachel H","https://www.tripadvisor.com/Profile/rachelhV5954TL","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","Manchester, UK","5","Dec 2022 • Couples","A Maui Must Do","Fabulous experience, highly recommend! Amazing views of the island, sea cliffs and reefs over Maui and the ocean!","Couples","0","","Written December 4, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jordan M","https://www.tripadvisor.com/Profile/jordanmC5237YZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","Manchester, UK","5","","Amazing views of Maui 5***** experience","Amazing experience best way to see Maui. Seem less flight and professional pilot Eric - highly recommend great fun!! Thanks","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2c/e3/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2c/e3/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/2c/e3/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2c/e3/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/2c/e3/0c/caption.jpg","Written December 4, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Melanie W","https://www.tripadvisor.com/Profile/mawalker1840","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Dec 2022 • Couples","Moloka’i Sea Cliffs","Flying with Laura was a dream! Toured Moloka’i & saw the beautiful sea cliffs. Learned heaps about the history of the area of that island & Maui. Highly recommend flying with her & this company.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/27/2b/6b/24/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/2b/6b/1d/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/2b/6a/f4/maui-plane-rides.jpg","Written December 3, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
