phrase,total_mentions,review_count,review_percentage
feel extremely safe,5,5,0.02
felt comfortable flying,5,5,0.02
feel super comfortable,5,5,0.02
feel safe views,5,5,0.02
felt like got,5,5,0.02
felt quite safe,5,5,0.02
feel like old,5,5,0.02
feel like friends,5,5,0.02
felt safe got,5,5,0.02
felt safe saw,5,5,0.02
fear small planes,5,5,0.02
feel ease flight,5,5,0.02
felt safe smooth,5,5,0.02
feel comfortable trip,5,5,0.02
felt safer plane,5,5,0.02
feel comfortable knowledgeable,5,5,0.02
felt taken care,5,5,0.02
fixed wing air,5,5,0.02
feel comfortable experience,5,5,0.02
fantastic landing glacier,5,5,0.02
fantastic job making,5,5,0.02
flight landings smooth,5,5,0.02
family amazing time,5,5,0.02
flight great day,5,5,0.02
family took tour,5,5,0.02
flight great service,5,5,0.02
flight high point,5,5,0.02
flight highlight alaska,5,5,0.02
flight island air,5,5,0.02
family enjoyed flight,5,5,0.02
flight just hour,5,5,0.02
flight kauai beautiful,5,5,0.02
fantastic experience eric,5,5,0.02
flight kauai flight,5,5,0.02
family amazing experience,5,5,0.02
flight kauai wings,5,5,0.02
flight kauai wonderful,5,5,0.02
flight kevin pilot,5,5,0.02
flight lake powell,5,5,0.02
flight landing ruth,5,5,0.02
fabulous experience highly,5,5,0.02
flight great company,5,5,0.02
flight given dvd,5,5,0.02
flight bit bumpy,5,5,0.02
flight denali area,5,5,0.02
flight captain bruce,5,5,0.02
flight cheaper helicopter,5,5,0.02
flight clear day,5,5,0.02
flight couldn asked,5,5,0.02
flight cruise ship,5,5,0.02
flight day kauai,5,5,0.02
flight day weather,5,5,0.02
fantastic flight wonderful,5,5,0.02
flight denali great,5,5,0.02
flight following day,5,5,0.02
flight denali land,5,5,0.02
flight did glacier,5,5,0.02
flight early morning,5,5,0.02
flight entire island,5,5,0.02
fantastic experience worth,5,5,0.02
fantastic experience staff,5,5,0.02
flight experience lifetime,5,5,0.02
flight fantastic views,5,5,0.02
fois dans sa,5,5,0.02
experience reasonable price,5,5,0.02
fortunate beautiful sunny,5,5,0.02
good sense humour,5,5,0.02
glad got experience,5,5,0.02
glad took opportunity,5,5,0.02
glad went wings,5,5,0.02
going able land,5,5,0.02
experience better helicopter,5,5,0.02
golden gate park,5,5,0.02
good land glacier,5,5,0.02
good pilot knowledgeable,5,5,0.02
experience amazing tour,5,5,0.02
glad did truly,5,5,0.02
experience amazing great,5,5,0.02
experience amazing beautiful,5,5,0.02
got amazing shots,5,5,0.02
experience alaska vacation,5,5,0.02
got best experience,5,5,0.02
got close mountains,5,5,0.02
got glacier landing,5,5,0.02
experience air tour,5,5,0.02
glad did views,5,5,0.02
experience booked grand,5,5,0.02
got great aerial,5,5,0.02
glacier really cool,5,5,0.02
experience don think,5,5,0.02
experience did glacier,5,5,0.02
glacier landing wasn,5,5,0.02
experience did denali,5,5,0.02
glacier landing won,5,5,0.02
glacier mt mckinley,5,5,0.02
glacier near mt,5,5,0.02
glacier play snow,5,5,0.02
glacier seeing denali,5,5,0.02
glad did saw,5,5,0.02
glacier spending time,5,5,0.02
glacier surreal experience,5,5,0.02
experience chris pilot,5,5,0.02
glacier truly amazing,5,5,0.02
glacier views spectacular,5,5,0.02
glacier worth penny,5,5,0.02
glad did experience,5,5,0.02
glad did got,5,5,0.02
got grand canyon,5,5,0.02
got great flight,5,5,0.02
experience eric fantastic,5,5,0.02
excellent friendly service,5,5,0.02
excellent pilot excellent,5,5,0.02
excellent knowledgeable pilot,5,5,0.02
grand canyon jeep,5,5,0.02
excellent job showing,5,5,0.02
excellent job pointing,5,5,0.02
grand canyon like,5,5,0.02
grand canyon limited,5,5,0.02
grand canyon page,5,5,0.02
grand canyon pilots,5,5,0.02
excellent pilot friendly,5,5,0.02
excellent flight seeing,5,5,0.02
excellent flight kauai,5,5,0.02
grand canyon seeing,5,5,0.02
grand canyon seen,5,5,0.02
excellent experience thank,5,5,0.02
grand canyon sure,5,5,0.02
grand canyon times,5,5,0.02
grand canyon vegas,5,5,0.02
grand canyon hoover,5,5,0.02
grand canyon got,5,5,0.02
experience absolutely worth,5,5,0.02
excursion worth penny,5,5,0.02
got great pics,5,5,0.02
experience able fly,5,5,0.02
experience 100 recommend,5,5,0.02
expensive trip worth,5,5,0.02
got na pali,5,5,0.02
got ride pilot,5,5,0.02
expectations highly recommend,5,5,0.02
gran cañón desde,5,5,0.02
excursion highlight trip,5,5,0.02
excellent pilot provided,5,5,0.02
grand canyon company,5,5,0.02
excellent tour pilot,5,5,0.02
excellent tour kauai,5,5,0.02
grand canyon different,5,5,0.02
excellent service pilot,5,5,0.02
excellent service great,5,5,0.02
excellent pilot wonderful,5,5,0.02
grand canyon flying,5,5,0.02
experience entire island,5,5,0.02
experience exceeded expectations,5,5,0.02
experience pilot wonderful,5,5,0.02
gave great info,5,5,0.02
experience loved seeing,5,5,0.02
gate bridge bay,5,5,0.02
gate san francisco,5,5,0.02
experience ll remember,5,5,0.02
gave excellent commentary,5,5,0.02
gave good commentary,5,5,0.02
gave good narration,5,5,0.02
gave good safety,5,5,0.02
experience lifetime staff,5,5,0.02
fun taking landing,5,5,0.02
experience lifetime did,5,5,0.02
gave great tips,5,5,0.02
experience landing ruth,5,5,0.02
experience land glacier,5,5,0.02
gave information seeing,5,5,0.02
gave informative tour,5,5,0.02
gave lot interesting,5,5,0.02
gave lots great,5,5,0.02
für wings kauai,5,5,0.02
experience make sure,5,5,0.02
gave partial refund,5,5,0.02
friendly knowledgeable got,5,5,0.02
fresh snow glacier,5,5,0.02
experience pilot professional,5,5,0.02
friendly accommodating staff,5,5,0.02
friendly easy going,5,5,0.02
friendly great tour,5,5,0.02
experience pilot josh,5,5,0.02
experience pilot informative,5,5,0.02
experience pilot harry,5,5,0.02
experience pilot did,5,5,0.02
fun great views,5,5,0.02
experience perfect weather,5,5,0.02
experience mt mckinley,5,5,0.02
friendly pilot did,5,5,0.02
friendly pilot informative,5,5,0.02
friendly welcoming pilot,5,5,0.02
friends family visit,5,5,0.02
fun facts island,5,5,0.02
fun great tour,5,5,0.02
experience k2 staff,5,5,0.02
experience island kauai,5,5,0.02
glacier landing simply,5,5,0.02
experience flying talkeetna,5,5,0.02
glacier landing canceled,5,5,0.02
glacier landing check,5,5,0.02
glacier landing clear,5,5,0.02
glacier landing coolest,5,5,0.02
experience great service,5,5,0.02
experience forget thank,5,5,0.02
experience forget pilot,5,5,0.02
glacier landing forget,5,5,0.02
experience flying island,5,5,0.02
experience great tour,5,5,0.02
experience flying grand,5,5,0.02
experience far best,5,5,0.02
glacier landing memorable,5,5,0.02
glacier landing overall,5,5,0.02
glacier landing package,5,5,0.02
glacier landing plane,5,5,0.02
experience excellent value,5,5,0.02
glacier landing seeing,5,5,0.02
glacier landing bucket,5,5,0.02
experience helicopter ride,5,5,0.02
experience island air,5,5,0.02
experience hour flight,5,5,0.02
gave unique perspective,5,5,0.02
experience husband kauai,5,5,0.02
getting land glacier,5,5,0.02
getting stuck middle,5,5,0.02
gives great tour,5,5,0.02
gives new perspective,5,5,0.02
glacier absolutely amazing,5,5,0.02
experience husband booked,5,5,0.02
glacier fantastic experience,5,5,0.02
experience highlight alaska,5,5,0.02
glacier flight amazing,5,5,0.02
glacier flight glacier,5,5,0.02
glacier flying mountains,5,5,0.02
glacier great trip,5,5,0.02
experience highlights trip,5,5,0.02
experience highlight visit,5,5,0.02
glacier icing cake,5,5,0.02
glacier landing 10,5,5,0.02
kauai trip kauai,5,5,0.02
kauai won regret,5,5,0.02
avons pris le,5,5,0.02
recommend using talkeetna,5,5,0.02
professional feel safe,5,5,0.02
professional friendly service,5,5,0.02
best view grand,5,5,0.02
professional informative friendly,5,5,0.02
professional knowledgeable area,5,5,0.02
professional knowledgeable great,5,5,0.02
professional pilot highly,5,5,0.02
professional safety conscious,5,5,0.02
best trip pilot,5,5,0.02
provided great narrative,5,5,0.02
provided great tour,5,5,0.02
provided interesting commentary,5,5,0.02
provided wealth information,5,5,0.02
best travel experiences,5,5,0.02
raft colorado river,5,5,0.02
range landing glacier,5,5,0.02
range talkeetna air,5,5,0.02
read trip advisor,5,5,0.02
best tours ve,5,5,0.02
professional feel comfortable,5,5,0.02
process quick easy,5,5,0.02
private pilot license,5,5,0.02
pointed interesting landmarks,5,5,0.02
plane tour helicopter,5,5,0.02
plane tour instead,5,5,0.02
plane tour took,5,5,0.02
plane tour wings,5,5,0.02
plane views spectacular,5,5,0.02
plane wings kauai,5,5,0.02
best way really,5,5,0.02
plenty photo opportunities,5,5,0.02
pointed interesting sights,5,5,0.02
price wings kauai,5,5,0.02
pointing various points,5,5,0.02
pre booked flight,5,5,0.02
best way mt,5,5,0.02
best way misty,5,5,0.02
pre flight instructions,5,5,0.02
prevented glacier landing,5,5,0.02
best way explore,5,5,0.02
best way discover,5,5,0.02
really cares customers,5,5,0.02
really enjoyed day,5,5,0.02
really enjoyed flying,5,5,0.02
recommend maverick helicopter,5,5,0.02
recommend experience visiting,5,5,0.02
recommend flight company,5,5,0.02
recommend flight k2,5,5,0.02
recommend flight tour,5,5,0.02
recommend flying air,5,5,0.02
best flight seeing,5,5,0.02
recommend great value,5,5,0.02
best flight pilot,5,5,0.02
best experiences kauai,5,5,0.02
recommend don miss,5,5,0.02
recommend paying extra,5,5,0.02
recommend professional company,5,5,0.02
recommend redtail air,5,5,0.02
best experience best,5,5,0.02
recommend tour great,5,5,0.02
best excursion alaska,5,5,0.02
recommend tour pilot,5,5,0.02
recommend trip highly,5,5,0.02
recommend experience lifetime,5,5,0.02
best grand canyon,5,5,0.02
really enjoyed pilot,5,5,0.02
really wanted denali,5,5,0.02
really feel like,5,5,0.02
really fun pilot,5,5,0.02
really good job,5,5,0.02
best seen air,5,5,0.02
best seat house,5,5,0.02
really helped make,5,5,0.02
really lifetime experience,5,5,0.02
really took time,5,5,0.02
really wanted fly,5,5,0.02
recommend company wants,5,5,0.02
really wanted island,5,5,0.02
really wonderful experience,5,5,0.02
recent trip hawaii,5,5,0.02
recommend 10 10,5,5,0.02
best make sure,5,5,0.02
best kauai experience,5,5,0.02
recommend booking tour,5,5,0.02
recommend company flight,5,5,0.02
plane smooth ride,5,5,0.02
plane seats including,5,5,0.02
plane ride worth,5,5,0.02
pilot paul sure,5,5,0.02
pilot narrated entire,5,5,0.02
pilot nate great,5,5,0.02
pilot nice explained,5,5,0.02
pilot office staff,5,5,0.02
pilot owner bruce,5,5,0.02
pilot owner company,5,5,0.02
pilot patrick great,5,5,0.02
book won disappointed,5,5,0.02
pilot provided information,5,5,0.02
pilot marcus gave,5,5,0.02
pilot really cool,5,5,0.02
pilot really great,5,5,0.02
pilot seat amazing,5,5,0.02
pilot seat best,5,5,0.02
pilot seat flight,5,5,0.02
pilot seat great,5,5,0.02
pilot seat way,5,5,0.02
pilot shared lots,5,5,0.02
pilot marcus knowledgeable,5,5,0.02
pilot making sure,5,5,0.02
boarded small plane,5,5,0.02
pilot knew area,5,5,0.02
pilot informative gave,5,5,0.02
pilot informative highly,5,5,0.02
pilot inspired confidence,5,5,0.02
pilot josh informative,5,5,0.02
pilot josh super,5,5,0.02
pilot jt awesome,5,5,0.02
pilot jt did,5,5,0.02
pilot jt great,5,5,0.02
pilot knew lot,5,5,0.02
pilot make feel,5,5,0.02
pilot knowledgeable areas,5,5,0.02
pilot knowledgeable flew,5,5,0.02
booked excursion cruise,5,5,0.02
booked denali flyer,5,5,0.02
pilot knowledgeable guide,5,5,0.02
pilot knowledgeable told,5,5,0.02
pilot let sit,5,5,0.02
pilot lots information,5,5,0.02
pilot sorry forgot,5,5,0.02
pilot sure comfortable,5,5,0.02
plane ride went,5,5,0.02
plane pilot friendly,5,5,0.02
plane helicopter boat,5,5,0.02
big island years,5,5,0.02
plane just husband,5,5,0.02
plane land glacier,5,5,0.02
plane landed water,5,5,0.02
plane large windows,5,5,0.02
plane met pilot,5,5,0.02
plane passengers sides,5,5,0.02
plane plane ride,5,5,0.02
biplane tour island,5,5,0.02
plane pleasantly surprised,5,5,0.02
plane private tour,5,5,0.02
plane ride absolutely,5,5,0.02
plane ride bruce,5,5,0.02
bi plane kauai,5,5,0.02
better way view,5,5,0.02
plane ride nice,5,5,0.02
plane ride views,5,5,0.02
plane held 10,5,5,0.02
birthday amazing experience,5,5,0.02
pilot took care,5,5,0.02
plane amazing experience,5,5,0.02
blessed perfect weather,5,5,0.02
pilot took pictures,5,5,0.02
blessed beautiful weather,5,5,0.02
blessed beautiful day,5,5,0.02
pilot wonderful great,5,5,0.02
pilot wonderful time,5,5,0.02
piloto muy amable,5,5,0.02
places want visit,5,5,0.02
plane amazing views,5,5,0.02
plane great condition,5,5,0.02
plane awesome experience,5,5,0.02
bit nervous small,5,5,0.02
plane better helicopter,5,5,0.02
plane bruce pilot,5,5,0.02
plane comfortable great,5,5,0.02
plane experience lifetime,5,5,0.02
plane glad did,5,5,0.02
bit nervous flight,5,5,0.02
best birthday present,5,5,0.02
recommend using wings,5,5,0.02
cost half helicopter,5,5,0.02
best alaskan vacation,5,5,0.02
share family friends,5,5,0.02
awesome trip awesome,5,5,0.02
shared lot interesting,5,5,0.02
shared lots information,5,5,0.02
shared lots interesting,5,5,0.02
short boat ride,5,5,0.02
awesome tour kauai,5,5,0.02
short plane ride,5,5,0.02
short safety briefing,5,5,0.02
si vous pouvez,5,5,0.02
sickness did feel,5,5,0.02
sickness took dramamine,5,5,0.02
awesome smooth flight,5,5,0.02
awesome really enjoyed,5,5,0.02
sides plane views,5,5,0.02
sights breath taking,5,5,0.02
simply better way,5,5,0.02
single engine aircraft,5,5,0.02
awesome landing glacier,5,5,0.02
service wonderful experience,5,5,0.02
service start finish,5,5,0.02
awesome views amazing,5,5,0.02
seeing tour great,5,5,0.02
beautiful air tour,5,5,0.02
seeing canyon air,5,5,0.02
bears bald eagles,5,5,0.02
seeing island way,5,5,0.02
bay area air,5,5,0.02
based reviews read,5,5,0.02
base camp pick,5,5,0.02
seeing san francisco,5,5,0.02
seeing tour mt,5,5,0.02
service great views,5,5,0.02
seeing waimea canyon,5,5,0.02
seen air highly,5,5,0.02
seen island air,5,5,0.02
seen kauai air,5,5,0.02
seen na pali,5,5,0.02
sense humor knowledge,5,5,0.02
service amazing views,5,5,0.02
service grand canyon,5,5,0.02
skywalk eagle point,5,5,0.02
skywalk guano point,5,5,0.02
small plane definitely,5,5,0.02
special definitely recommend,5,5,0.02
son flew plane,5,5,0.02
son wants pilot,5,5,0.02
south beach miami,5,5,0.02
south face mckinley,5,5,0.02
awesome experience family,5,5,0.02
south rim hummer,5,5,0.02
awesome experience did,5,5,0.02
awesome experience beautiful,5,5,0.02
special thanks pilot,5,5,0.02
smooth water float,5,5,0.02
spectacular definitely recommend,5,5,0.02
spectacular flight amazing,5,5,0.02
awesome awesome awesome,5,5,0.02
spectacular napali coast,5,5,0.02
spectacular pilot informative,5,5,0.02
spectacular views highly,5,5,0.02
spending extra money,5,5,0.02
awe inspiring flight,5,5,0.02
smoothest ve experienced,5,5,0.02
awesome experience k2,5,5,0.02
small plane glad,5,5,0.02
awesome flight experience,5,5,0.02
awesome great pilot,5,5,0.02
small plane quickly,5,5,0.02
awesome flight smooth,5,5,0.02
small plane tours,5,5,0.02
smooth beautiful flight,5,5,0.02
smooth didn realize,5,5,0.02
smooth enjoyable flight,5,5,0.02
smooth flight beautiful,5,5,0.02
awesome experience views,5,5,0.02
smooth smooth landing,5,5,0.02
awesome experience tour,5,5,0.02
smooth landing highly,5,5,0.02
smooth landing pilot,5,5,0.02
smooth pilot did,5,5,0.02
smooth ride amazing,5,5,0.02
smooth ride awesome,5,5,0.02
awesome experience loved,5,5,0.02
smooth ride informative,5,5,0.02
seawind aviation ketchikan,5,5,0.02
seawind aviation great,5,5,0.02
seats great views,5,5,0.02
ride worth penny,5,5,0.02
ride incredible views,5,5,0.02
ride island kauai,5,5,0.02
ride landing glacier,5,5,0.02
ride pilot great,5,5,0.02
ride plane ride,5,5,0.02
beautiful views worth,5,5,0.02
ride south rim,5,5,0.02
ride super smooth,5,5,0.02
right hand seat,5,5,0.02
ride great time,5,5,0.02
right plane great,5,5,0.02
right time flight,5,5,0.02
rim canyon flight,5,5,0.02
river glen canyon,5,5,0.02
rundflug über die,5,5,0.02
ruth glacier amphitheater,5,5,0.02
ruth glacier beautiful,5,5,0.02
ruth glacier experience,5,5,0.02
ride highlight trip,5,5,0.02
ride extremely smooth,5,5,0.02
ruth glacier highlight,5,5,0.02
returned week kauai,5,5,0.02
best alaskan experience,5,5,0.02
recommend way island,5,5,0.02
best airplane tour,5,5,0.02
recommended talkeetna air,5,5,0.02
recommending friends family,5,5,0.02
rented car drove,5,5,0.02
retired air force,5,5,0.02
return alaska definitely,5,5,0.02
bei wings kauai,5,5,0.02
ride excellent pilot,5,5,0.02
beginning end wonderful,5,5,0.02
beauty na pali,5,5,0.02
ride awesome pilot,5,5,0.02
ride beautiful scenery,5,5,0.02
ride bi plane,5,5,0.02
ride bucket list,5,5,0.02
ride canyon boat,5,5,0.02
ride copilot seat,5,5,0.02
ruth glacier flying,5,5,0.02
ruth glacier k2,5,5,0.02
seats gets window,5,5,0.02
beautiful garden isle,5,5,0.02
saw whales waterfalls,5,5,0.02
beautiful great way,5,5,0.02
say lifetime experience,5,5,0.02
say wings kauai,5,5,0.02
scenery breath taking,5,5,0.02
scenery glacier landing,5,5,0.02
scenery misty fjords,5,5,0.02
scenery ve seen,5,5,0.02
scheduled flight glacier,5,5,0.02
beautiful island josh,5,5,0.02
beautiful flight beautiful,5,5,0.02
scheduled grand tour,5,5,0.02
beautiful felt safe,5,5,0.02
seaplane tour miami,5,5,0.02
seaplane tour misty,5,5,0.02
seat great viewing,5,5,0.02
seat right pilot,5,5,0.02
seated right plane,5,5,0.02
saw things seen,5,5,0.02
saw lots waterfalls,5,5,0.02
ruth glacier landed,5,5,0.02
safe small plane,5,5,0.02
beautiful thing ve,5,5,0.02
ruth glacier mt,5,5,0.02
ruth glacier smooth,5,5,0.02
safe capable hands,5,5,0.02
beautiful sights kauai,5,5,0.02
safe great time,5,5,0.02
safe learned lot,5,5,0.02
safe really enjoyed,5,5,0.02
safety briefing met,5,5,0.02
saw denali close,5,5,0.02
beautiful scenery seen,5,5,0.02
san francisco beautiful,5,5,0.02
san francisco city,5,5,0.02
san francisco pilot,5,5,0.02
san francisco trip,5,5,0.02
beautiful parts island,5,5,0.02
beautiful landing glacier,5,5,0.02
saw beautiful views,5,5,0.02
booked float plane,5,5,0.02
pilot hat uns,5,5,0.02
booked holland america,5,5,0.02
booked maverick helicopters,5,5,0.02
look forward flying,5,5,0.02
looking air tour,5,5,0.02
looking forward coming,5,5,0.02
looking forward flight,5,5,0.02
looking helicopter tours,5,5,0.02
lot cool things,5,5,0.02
lot information history,5,5,0.02
lot money worth,5,5,0.02
lot time flying,5,5,0.02
lots good information,5,5,0.02
lots information area,5,5,0.02
lots information island,5,5,0.02
lots photo opportunities,5,5,0.02
love wings kauai,5,5,0.02
loved experience highly,5,5,0.02
loved landing glacier,5,5,0.02
